time	V(gate)	V(out)	V(rst)	I(V9)
1.905070849120150e-006	3.609548e-001	1.227572e-003	3.613158e-001	7.807811e-014
1.905082986959830e-006	3.609548e-001	1.227504e-003	3.613157e-001	7.807849e-014
1.905097464520521e-006	3.609548e-001	1.227424e-003	3.613157e-001	7.807893e-014
1.905112569824771e-006	3.609547e-001	1.227341e-003	3.613157e-001	7.807940e-014
1.905131630709882e-006	3.609546e-001	1.227235e-003	3.613155e-001	7.807996e-014
1.905152984277099e-006	3.609542e-001	1.227117e-003	3.613151e-001	7.808059e-014
1.905179455801018e-006	3.609531e-001	1.226970e-003	3.613140e-001	7.808129e-014
1.905210032597751e-006	3.609501e-001	1.226801e-003	3.613110e-001	7.808194e-014
1.905247756239577e-006	3.609415e-001	1.226592e-003	3.613025e-001	7.808222e-014
1.905292649780241e-006	3.609177e-001	1.226344e-003	3.612786e-001	7.808116e-014
1.905348756209038e-006	3.608474e-001	1.226033e-003	3.612082e-001	7.807570e-014
1.905418388818973e-006	3.606393e-001	1.225647e-003	3.609999e-001	7.805662e-014
1.905509637156724e-006	3.599812e-001	1.225142e-003	3.603410e-001	7.799318e-014
1.905635048407460e-006	3.580456e-001	1.224447e-003	3.584032e-001	7.780767e-014
1.905769937979229e-006	3.542687e-001	1.223700e-003	3.546222e-001	7.746177e-014
1.905925806894199e-006	3.474941e-001	1.222836e-003	3.478405e-001	7.689601e-014
1.906139773915327e-006	3.330883e-001	1.221650e-003	3.334197e-001	7.587849e-014
1.906378259073409e-006	3.061841e-001	1.220327e-003	3.064873e-001	7.436098e-014
1.906611233285955e-006	2.652378e-001	1.219035e-003	2.654988e-001	7.248755e-014
1.906868097696271e-006	2.068352e-001	1.217610e-003	2.070370e-001	7.016027e-014
1.907140742071019e-006	1.378731e-001	1.216098e-003	1.380056e-001	6.757492e-014
1.907434197692064e-006	6.098977e-002	1.214471e-003	6.104511e-002	6.474084e-014
1.907724089747731e-006	-1.545419e-002	1.212865e-003	-1.547542e-002	6.193288e-014
1.908039737035064e-006	-9.815817e-002	1.211117e-003	-9.826222e-002	5.889903e-014
1.908411521862767e-006	-1.936840e-001	1.209063e-003	-1.938836e-001	5.539911e-014
1.908862917346384e-006	-3.041951e-001	1.206577e-003	-3.045051e-001	5.135605e-014
1.909346604449676e-006	-4.141569e-001	1.203927e-003	-4.145764e-001	4.733919e-014
1.909494461143948e-006	-4.439894e-001	1.203121e-003	-4.444383e-001	4.625155e-014
1.909704286611457e-006	-4.795651e-001	1.201980e-003	-4.800489e-001	4.495809e-014
1.910000000000000e-006	-5.228074e-001	1.200381e-003	-5.233334e-001	4.338978e-014
1.910088714016563e-006	-5.320623e-001	1.199904e-003	-5.325971e-001	4.305641e-014
1.910206999371980e-006	-5.420258e-001	1.199269e-003	-5.425701e-001	4.269943e-014
1.910443570082814e-006	-5.549348e-001	1.198004e-003	-5.554910e-001	4.224384e-014
1.910788140310572e-006	-5.618671e-001	1.196179e-003	-5.624289e-001	4.201699e-014
1.911039356739672e-006	-5.585409e-001	1.194861e-003	-5.590987e-001	4.215968e-014
1.911296933763446e-006	-5.482572e-001	1.193522e-003	-5.488042e-001	4.255823e-014
1.911710287778018e-006	-5.259395e-001	1.191403e-003	-5.264639e-001	4.341036e-014
1.912059255608529e-006	-5.056785e-001	1.189644e-003	-5.061827e-001	4.418060e-014
1.912377016808570e-006	-4.884311e-001	1.188067e-003	-4.889182e-001	4.483648e-014
1.912733985686845e-006	-4.723437e-001	1.186326e-003	-4.728149e-001	4.545124e-014
1.913070994667021e-006	-4.610334e-001	1.184713e-003	-4.614937e-001	4.588799e-014
1.913396586857141e-006	-4.539608e-001	1.183185e-003	-4.544143e-001	4.616734e-014
1.913685127992500e-006	-4.506270e-001	1.181854e-003	-4.510774e-001	4.630650e-014
1.913901292791866e-006	-4.499408e-001	1.180873e-003	-4.503907e-001	4.634387e-014
1.914160021899557e-006	-4.508454e-001	1.179716e-003	-4.512964e-001	4.632490e-014
1.914475081547525e-006	-4.535528e-001	1.178331e-003	-4.540066e-001	4.624254e-014
1.914917336936917e-006	-4.588091e-001	1.176435e-003	-4.592683e-001	4.607317e-014
1.915269551227726e-006	-4.633382e-001	1.174963e-003	-4.638019e-001	4.592554e-014
1.915602446630153e-006	-4.672871e-001	1.173602e-003	-4.677547e-001	4.579808e-014
1.915941115405060e-006	-4.705239e-001	1.172247e-003	-4.709946e-001	4.569700e-014
1.916276130496476e-006	-4.727965e-001	1.170935e-003	-4.732694e-001	4.563104e-014
1.916593756005727e-006	-4.740868e-001	1.169718e-003	-4.745609e-001	4.560012e-014
1.916884088328745e-006	-4.746070e-001	1.168626e-003	-4.750817e-001	4.559592e-014
1.917115422167256e-006	-4.746153e-001	1.167770e-003	-4.750899e-001	4.560738e-014
1.917378395634120e-006	-4.742640e-001	1.166812e-003	-4.747382e-001	4.563346e-014
1.917829794267744e-006	-4.732567e-001	1.165202e-003	-4.737299e-001	4.569270e-014
1.918160776703389e-006	-4.723751e-001	1.164049e-003	-4.728473e-001	4.574110e-014
1.918472462178706e-006	-4.715389e-001	1.162983e-003	-4.720104e-001	4.578659e-014
1.918803871154149e-006	-4.707640e-001	1.161870e-003	-4.712347e-001	4.583046e-014
1.919143660184071e-006	-4.701455e-001	1.160750e-003	-4.706156e-001	4.586866e-014
1.919471207004440e-006	-4.697391e-001	1.159690e-003	-4.702088e-001	4.589823e-014
1.919776235885060e-006	-4.695254e-001	1.158718e-003	-4.699950e-001	4.591947e-014
1.920044764891217e-006	-4.694573e-001	1.157875e-003	-4.699268e-001	4.593356e-014
1.920305452550650e-006	-4.694798e-001	1.157067e-003	-4.699493e-001	4.594382e-014
1.920559803241843e-006	-4.695684e-001	1.156289e-003	-4.700380e-001	4.595120e-014
1.921068504624230e-006	-4.698307e-001	1.154758e-003	-4.703006e-001	4.596241e-014
1.921459794228824e-006	-4.700533e-001	1.153604e-003	-4.705234e-001	4.596996e-014
1.921800017891901e-006	-4.702345e-001	1.152616e-003	-4.707048e-001	4.597668e-014
1.922134749639316e-006	-4.703780e-001	1.151656e-003	-4.708484e-001	4.598433e-014
1.922469264939317e-006	-4.704798e-001	1.150709e-003	-4.709503e-001	4.599327e-014
1.922789273602667e-006	-4.705382e-001	1.149813e-003	-4.710087e-001	4.600303e-014
1.923620434441526e-006	-4.705419e-001	1.147532e-003	-4.710124e-001	4.603278e-014
1.924087202513097e-006	-4.704925e-001	1.146276e-003	-4.709630e-001	4.605074e-014
1.924420392063154e-006	-4.704517e-001	1.145389e-003	-4.709221e-001	4.606352e-014
1.924731218805879e-006	-4.704142e-001	1.144569e-003	-4.708846e-001	4.607519e-014
1.925057373590544e-006	-4.703806e-001	1.143715e-003	-4.708509e-001	4.608701e-014
1.925387431700868e-006	-4.703545e-001	1.142857e-003	-4.708248e-001	4.609847e-014
1.926034634761730e-006	-4.703292e-001	1.141194e-003	-4.707995e-001	4.611934e-014
1.927524076401275e-006	-4.703499e-001	1.137441e-003	-4.708203e-001	4.616138e-014
1.928422557316992e-006	-4.703694e-001	1.135219e-003	-4.708398e-001	4.618460e-014
1.929526092130195e-006	-4.703696e-001	1.132533e-003	-4.708400e-001	4.621175e-014
1.930629626943398e-006	-4.703697e-001	1.129866e-003	-4.708400e-001	4.623708e-014
1.931733161756601e-006	-4.703697e-001	1.127217e-003	-4.708400e-001	4.626059e-014
1.932836696569804e-006	-4.703695e-001	1.124586e-003	-4.708399e-001	4.628230e-014
1.933940231383007e-006	-4.703693e-001	1.121973e-003	-4.708396e-001	4.630218e-014
1.935043766196210e-006	-4.703689e-001	1.119379e-003	-4.708393e-001	4.632025e-014
1.936147301009413e-006	-4.703685e-001	1.116803e-003	-4.708388e-001	4.633650e-014
2.050000000000000e-006	-4.703681e-001	8.659528e-004	-4.708384e-001	4.580113e-014
2.060000000000000e-006	-4.703681e-001	8.446896e-004	-4.708384e-001	4.571857e-014
2.066000000000000e-006	-4.703681e-001	8.319751e-004	-4.708384e-001	4.566920e-014
2.070000000000000e-006	-4.703681e-001	8.235163e-004	-4.708384e-001	4.563632e-014
2.200000000000000e-006	-4.703681e-001	5.561841e-004	-4.708384e-001	4.459636e-014
2.204951160349988e-006	-4.703681e-001	5.462877e-004	-4.708384e-001	4.455784e-014
2.204978287025553e-006	-4.703681e-001	5.462335e-004	-4.708384e-001	4.455763e-014
2.205002362490939e-006	-4.703681e-001	5.461854e-004	-4.708384e-001	4.455745e-014
2.205003893896736e-006	-4.703681e-001	5.461824e-004	-4.708384e-001	4.455744e-014
2.205006956708330e-006	-4.703681e-001	5.461763e-004	-4.708384e-001	4.455741e-014
2.205013082331518e-006	-4.703681e-001	5.461641e-004	-4.708384e-001	4.455736e-014
2.205025333577893e-006	-4.703681e-001	5.461395e-004	-4.708384e-001	4.455727e-014
2.205038888888683e-006	-4.703681e-001	5.461125e-004	-4.708384e-001	4.455716e-014
2.205051836367748e-006	-4.703680e-001	5.460866e-004	-4.708384e-001	4.455706e-014
2.205064239273903e-006	-4.703680e-001	5.460619e-004	-4.708384e-001	4.455697e-014
2.205079077172029e-006	-4.703680e-001	5.460323e-004	-4.708384e-001	4.455685e-014
2.205093540229665e-006	-4.703679e-001	5.460034e-004	-4.708383e-001	4.455674e-014
2.205112485005808e-006	-4.703677e-001	5.459656e-004	-4.708380e-001	4.455661e-014
2.205133084635481e-006	-4.703670e-001	5.459244e-004	-4.708374e-001	4.455647e-014
2.205159200296135e-006	-4.703653e-001	5.458723e-004	-4.708357e-001	4.455633e-014
2.205188789760020e-006	-4.703608e-001	5.458132e-004	-4.708311e-001	4.455627e-014
2.205225749111826e-006	-4.703477e-001	5.457394e-004	-4.708180e-001	4.455646e-014
2.205269169555902e-006	-4.703119e-001	5.456528e-004	-4.707821e-001	4.455745e-014
2.205323745319652e-006	-4.702067e-001	5.455438e-004	-4.706769e-001	4.456090e-014
2.205390776682516e-006	-4.699004e-001	5.454100e-004	-4.703702e-001	4.457167e-014
2.205478490342752e-006	-4.689327e-001	5.452349e-004	-4.694013e-001	4.460665e-014
2.205597036801341e-006	-4.659830e-001	5.449983e-004	-4.664482e-001	4.471437e-014
2.205734963312554e-006	-4.591907e-001	5.447232e-004	-4.596483e-001	4.496336e-014
2.205877821499481e-006	-4.468051e-001	5.444385e-004	-4.472493e-001	4.541799e-014
2.206093250154695e-006	-4.200281e-001	5.440096e-004	-4.204446e-001	4.640103e-014
2.206323629255272e-006	-3.861732e-001	5.435509e-004	-3.865554e-001	4.764346e-014
2.206557122827526e-006	-3.487033e-001	5.430859e-004	-3.490478e-001	4.901785e-014
2.206804569798145e-006	-3.048602e-001	5.425931e-004	-3.051605e-001	5.062535e-014
2.207074575606116e-006	-2.514480e-001	5.420552e-004	-2.516945e-001	5.258293e-014
2.207351660172014e-006	-1.917459e-001	5.415029e-004	-1.919325e-001	5.476994e-014
2.207646509019757e-006	-1.244836e-001	5.409143e-004	-1.246028e-001	5.723237e-014
2.207941614190161e-006	-5.474110e-002	5.403239e-004	-5.479053e-002	5.978368e-014
2.208314141974668e-006	3.468042e-002	5.395757e-004	3.472029e-002	6.305286e-014
2.208808925713961e-006	1.520240e-001	5.385745e-004	1.521809e-001	6.736856e-014
2.209265098552947e-006	2.556969e-001	5.376404e-004	2.559569e-001	7.131941e-014
2.209477666736926e-006	3.007860e-001	5.372007e-004	3.010908e-001	7.323760e-014
2.209574863632040e-006	3.195930e-001	5.369986e-004	3.199165e-001	7.427346e-014
2.209769257422268e-006	3.534150e-001	5.365925e-004	3.537720e-001	7.704463e-014
2.210000000000000e-006	3.900019e-001	5.361073e-004	3.903952e-001	8.123478e-014
2.210023074257773e-006	3.930910e-001	5.360586e-004	3.934874e-001	8.182699e-014
2.210069222773319e-006	3.990506e-001	5.359611e-004	3.994529e-001	8.310299e-014
2.210161519804412e-006	4.098844e-001	5.357656e-004	4.102974e-001	8.597287e-014
2.210346113866598e-006	4.270924e-001	5.353721e-004	4.275222e-001	9.213410e-014
2.210715301990969e-006	4.496084e-001	5.345684e-004	4.500594e-001	1.028616e-013
2.211018728420199e-006	4.573523e-001	5.338841e-004	4.578098e-001	1.072511e-013
2.211320380595661e-006	4.554729e-001	5.331803e-004	4.559277e-001	1.061995e-013
2.211610100062122e-006	4.476305e-001	5.324831e-004	4.480769e-001	1.018063e-013
2.211990714722835e-006	4.326678e-001	5.315359e-004	4.330991e-001	9.469183e-014
2.212371410504157e-006	4.158162e-001	5.305502e-004	4.162307e-001	8.854868e-014
2.212799007028420e-006	3.968684e-001	5.293907e-004	3.972642e-001	8.360203e-014
2.213210232556457e-006	3.801250e-001	5.282171e-004	3.805043e-001	8.051445e-014
2.213654872391381e-006	3.646256e-001	5.268785e-004	3.649895e-001	7.844453e-014
2.214101889285310e-006	3.522879e-001	5.254573e-004	3.526396e-001	7.715570e-014
2.214519799180575e-006	3.440187e-001	5.240603e-004	3.443624e-001	7.642450e-014
2.214863805906170e-006	3.399250e-001	5.228616e-004	3.402648e-001	7.609086e-014
2.215254323515999e-006	3.381110e-001	5.214493e-004	3.384492e-001	7.593875e-014
2.215631946997024e-006	3.389693e-001	5.200336e-004	3.393084e-001	7.598526e-014
2.216333317039652e-006	3.443816e-001	5.172839e-004	3.447262e-001	7.636635e-014
2.216756962737385e-006	3.489285e-001	5.155520e-004	3.492776e-001	7.671762e-014
2.217169914539004e-006	3.537527e-001	5.138174e-004	3.541067e-001	7.712346e-014
2.217590684988735e-006	3.581802e-001	5.120068e-004	3.585386e-001	7.752539e-014
2.218016165694557e-006	3.617738e-001	5.101350e-004	3.621357e-001	7.787359e-014
2.218424808803162e-006	3.642301e-001	5.083021e-004	3.645944e-001	7.812330e-014
2.218798028697212e-006	3.656159e-001	5.066004e-004	3.659816e-001	7.826765e-014
2.219101522018160e-006	3.661429e-001	5.051985e-004	3.665091e-001	7.832148e-014
2.219447079194642e-006	3.661643e-001	5.035842e-004	3.665305e-001	7.831897e-014
2.219924688822474e-006	3.655815e-001	5.013238e-004	3.659470e-001	7.824759e-014
2.220352952644458e-006	3.646796e-001	4.992703e-004	3.650442e-001	7.814244e-014
2.220756925658917e-006	3.636437e-001	4.973123e-004	3.640073e-001	7.802451e-014
2.221190283264837e-006	3.625247e-001	4.951914e-004	3.628872e-001	7.789930e-014
2.221640525051835e-006	3.614900e-001	4.929673e-004	3.618514e-001	7.778474e-014
2.222077945011832e-006	3.606895e-001	4.907884e-004	3.610501e-001	7.769605e-014
2.222486831247589e-006	3.601598e-001	4.887368e-004	3.605200e-001	7.763630e-014
2.222853289863713e-006	3.598650e-001	4.868870e-004	3.602248e-001	7.760134e-014
2.223130669122227e-006	3.597580e-001	4.854805e-004	3.601177e-001	7.758681e-014
2.223458172249739e-006	3.597516e-001	4.838133e-004	3.601113e-001	7.758195e-014
2.223953454860026e-006	3.598859e-001	4.812797e-004	3.602458e-001	7.758951e-014
2.224402979999326e-006	3.601018e-001	4.789684e-004	3.604620e-001	7.760631e-014
2.224808585892774e-006	3.603421e-001	4.768745e-004	3.607025e-001	7.762661e-014
2.225236686522462e-006	3.605982e-001	4.746565e-004	3.609588e-001	7.764889e-014
2.225683457343589e-006	3.608356e-001	4.723341e-004	3.611964e-001	7.766971e-014
2.226119555152462e-006	3.610193e-001	4.700602e-004	3.613803e-001	7.768567e-014
2.226527886989872e-006	3.611403e-001	4.679257e-004	3.615015e-001	7.769583e-014
2.227179503029749e-006	3.612310e-001	4.645094e-004	3.615922e-001	7.770228e-014
2.228016585052079e-006	3.611973e-001	4.601055e-004	3.615585e-001	7.769639e-014
2.228438381010380e-006	3.611499e-001	4.578808e-004	3.615110e-001	7.769070e-014
2.228835777665444e-006	3.610955e-001	4.557817e-004	3.614565e-001	7.768462e-014
2.229262847902792e-006	3.610368e-001	4.535229e-004	3.613978e-001	7.767834e-014
2.229707653422310e-006	3.609825e-001	4.511671e-004	3.613435e-001	7.767280e-014
2.230139202422162e-006	3.609405e-001	4.488788e-004	3.613015e-001	7.766880e-014
2.230972339598594e-006	3.608965e-001	4.444542e-004	3.612574e-001	7.766566e-014
2.232615545390738e-006	3.609144e-001	4.357047e-004	3.612753e-001	7.767327e-014
2.233581899879920e-006	3.609437e-001	4.305473e-004	3.613047e-001	7.768143e-014
2.234310463009579e-006	3.609550e-001	4.266537e-004	3.613160e-001	7.768744e-014
2.235039026139238e-006	3.609630e-001	4.227565e-004	3.613240e-001	7.769372e-014
2.235767589268896e-006	3.609676e-001	4.188557e-004	3.613286e-001	7.770028e-014
2.236496152398555e-006	3.609689e-001	4.149514e-004	3.613299e-001	7.770711e-014
2.237224715528213e-006	3.609669e-001	4.110436e-004	3.613279e-001	7.771421e-014
2.237953278657872e-006	3.609615e-001	4.071322e-004	3.613225e-001	7.772158e-014
2.238681841787531e-006	3.609528e-001	4.032173e-004	3.613137e-001	7.772923e-014
2.252071089918070e-006	3.609540e-001	3.305972e-004	3.613150e-001	7.800009e-014
2.265460338048609e-006	3.609550e-001	2.572213e-004	3.613160e-001	7.830020e-014
2.278849586179149e-006	3.609556e-001	1.830896e-004	3.613166e-001	7.862956e-014
2.292238834309687e-006	3.609559e-001	1.082021e-004	3.613169e-001	7.898816e-014
2.305628082440227e-006	3.609559e-001	3.255881e-005	3.613168e-001	7.937601e-014
2.319017330570766e-006	3.609555e-001	-4.384029e-005	3.613165e-001	7.979311e-014
2.332406578701305e-006	3.609548e-001	-1.209952e-004	3.613158e-001	8.023944e-014
2.350373685194779e-006	3.609548e-001	-2.251517e-004	3.613158e-001	8.077552e-014
2.360000000000000e-006	3.609548e-001	-2.813837e-004	3.613157e-001	8.106109e-014
2.360962631480522e-006	3.609548e-001	-2.870247e-004	3.613158e-001	8.108985e-014
2.362887894441566e-006	3.609548e-001	-2.983127e-004	3.613158e-001	8.114696e-014
2.370000000000000e-006	3.609548e-001	-3.401139e-004	3.613158e-001	8.135719e-014
2.500000000000000e-006	3.609548e-001	-1.132014e-003	3.613158e-001	8.509225e-014
2.504875534196435e-006	3.609548e-001	-1.162722e-003	3.613158e-001	8.522839e-014
2.504991618343969e-006	3.609548e-001	-1.163454e-003	3.613158e-001	8.523163e-014
2.505049854583347e-006	3.609548e-001	-1.163821e-003	3.613157e-001	8.523326e-014
2.505071426601470e-006	3.609548e-001	-1.163957e-003	3.613157e-001	8.523386e-014
2.505087610769811e-006	3.609547e-001	-1.164059e-003	3.613157e-001	8.523430e-014
2.505106662692477e-006	3.609546e-001	-1.164179e-003	3.613156e-001	8.523482e-014
2.505124265003592e-006	3.609545e-001	-1.164290e-003	3.613155e-001	8.523531e-014
2.505146556707913e-006	3.609541e-001	-1.164431e-003	3.613151e-001	8.523589e-014
2.505170080165830e-006	3.609534e-001	-1.164579e-003	3.613144e-001	8.523647e-014
2.505199564701263e-006	3.609515e-001	-1.164765e-003	3.613124e-001	8.523709e-014
2.505232580171026e-006	3.609466e-001	-1.164973e-003	3.613076e-001	8.523752e-014
2.505273751272840e-006	3.609332e-001	-1.165233e-003	3.612942e-001	8.523729e-014
2.505322022909892e-006	3.608973e-001	-1.165537e-003	3.612582e-001	8.523496e-014
2.505383029354886e-006	3.607926e-001	-1.165922e-003	3.611533e-001	8.522594e-014
2.505458594989338e-006	3.604859e-001	-1.166399e-003	3.608463e-001	8.519686e-014
2.505559512770419e-006	3.595049e-001	-1.167035e-003	3.598641e-001	8.510185e-014
2.505702151492782e-006	3.567185e-001	-1.167935e-003	3.570746e-001	8.483749e-014
2.505832352071005e-006	3.524055e-001	-1.168757e-003	3.527571e-001	8.445410e-014
2.506025596384932e-006	3.424093e-001	-1.169977e-003	3.427505e-001	8.367254e-014
2.506275294824357e-006	3.212477e-001	-1.171553e-003	3.215667e-001	8.231979e-014
2.506501179244841e-006	2.889990e-001	-1.172980e-003	2.892844e-001	8.068791e-014
2.506754566344894e-006	2.372151e-001	-1.174581e-003	2.374476e-001	7.849599e-014
2.507013595664784e-006	1.743441e-001	-1.176217e-003	1.745132e-001	7.608277e-014
2.507309402726757e-006	9.771652e-002	-1.178085e-003	9.780867e-002	7.324264e-014
2.507587786257179e-006	2.436444e-002	-1.179842e-003	2.438308e-002	7.054417e-014
2.507886210622609e-006	-5.419476e-002	-1.181724e-003	-5.425479e-002	6.765979e-014
2.508247730245458e-006	-1.481765e-001	-1.184001e-003	-1.483306e-001	6.421320e-014
2.508655715247496e-006	-2.509609e-001	-1.186566e-003	-2.512178e-001	6.044890e-014
2.509124102344567e-006	-3.610878e-001	-1.189499e-003	-3.614545e-001	5.642223e-014
2.509538520426743e-006	-4.444437e-001	-1.192081e-003	-4.448929e-001	5.338146e-014
2.510000000000000e-006	-5.207504e-001	-1.194936e-003	-5.212744e-001	5.060628e-014
2.510046147957325e-006	-5.257427e-001	-1.195220e-003	-5.262714e-001	5.042613e-014
2.510138443871977e-006	-5.346761e-001	-1.195787e-003	-5.352134e-001	5.010458e-014
