time	V(com_o)	V(out)	V(qin)	V(rst)	V(vin)
2.460357693605103e-04	2.498625e+00	-3.572076e-03	4.205728e-15	3.613158e-01	-3.478335e-01
2.460515387210208e-04	2.498552e+00	-3.591080e-03	4.217021e-15	3.613158e-01	-3.395702e-01
2.460600000000001e-04	2.498503e+00	-3.601719e-03	4.219374e-15	3.613158e-01	-3.351364e-01
2.460700000000001e-04	2.498433e+00	-3.614691e-03	4.224814e-15	3.613158e-01	-3.298963e-01
2.460733928571430e-04	2.498407e+00	-3.619190e-03	4.225612e-15	3.613158e-01	-3.281184e-01
2.460767857142858e-04	2.498378e+00	-3.623738e-03	4.226609e-15	3.613158e-01	-3.263405e-01
2.460801785714287e-04	2.498348e+00	-3.628336e-03	4.227807e-15	3.613158e-01	-3.245626e-01
2.460835714285715e-04	2.498315e+00	-3.632984e-03	4.229204e-15	3.613158e-01	-3.227847e-01
2.460869642857143e-04	2.498280e+00	-3.637681e-03	4.230802e-15	3.613158e-01	-3.210068e-01
2.460903571428571e-04	2.498243e+00	-3.642427e-03	4.232600e-15	3.613158e-01	-3.192289e-01
2.460937500000000e-04	2.498204e+00	-3.647223e-03	4.234598e-15	3.613158e-01	-3.174510e-01
2.460946582350280e-04	2.498193e+00	-3.648516e-03	4.234772e-15	3.613158e-01	-3.177362e-01
2.461001076451959e-04	2.498121e+00	-3.656334e-03	4.235812e-15	3.613158e-01	-3.194478e-01
2.461073735254198e-04	2.498012e+00	-3.666853e-03	4.237205e-15	3.613158e-01	-3.217297e-01
2.461219052858675e-04	2.497730e+00	-3.687866e-03	4.241933e-15	3.613158e-01	-3.262938e-01
2.461509688067630e-04	2.496657e+00	-3.729314e-03	4.255235e-15	3.613158e-01	-3.354218e-01
2.461595625567629e-04	2.496076e+00	-3.741419e-03	4.258949e-15	3.613158e-01	-3.381208e-01
2.461767500567628e-04	2.493428e+00	-3.765425e-03	4.267227e-15	3.613158e-01	-3.435189e-01
2.461914062500001e-04	2.483771e+00	-3.785662e-03	4.273085e-15	3.613158e-01	-3.481220e-01
2.461962535413020e-04	2.477034e+00	-3.792307e-03	4.274738e-15	3.613158e-01	-3.476701e-01
2.462000000000000e-04	2.470828e+00	-3.797435e-03	4.275815e-15	3.613158e-01	-3.473209e-01
2.462048017786928e-04	2.461738e+00	-3.804014e-03	4.279329e-15	3.613158e-01	-3.468732e-01
2.462049905847171e-04	2.461358e+00	-3.804273e-03	4.279411e-15	3.613158e-01	-3.468556e-01
2.462050329920931e-04	2.461272e+00	-3.804331e-03	4.279450e-15	3.613158e-01	-3.468516e-01
2.462050557086331e-04	2.461227e+00	-3.804362e-03	4.279475e-15	3.613157e-01	-3.468495e-01
2.462050683939111e-04	2.461201e+00	-3.804380e-03	4.279484e-15	3.613157e-01	-3.468483e-01
2.462050808914560e-04	2.461176e+00	-3.804397e-03	4.279490e-15	3.613157e-01	-3.468472e-01
2.462050963554070e-04	2.461145e+00	-3.804418e-03	4.279495e-15	3.613157e-01	-3.468457e-01
2.462051120401286e-04	2.461113e+00	-3.804440e-03	4.279501e-15	3.613156e-01	-3.468443e-01
2.462051317119751e-04	2.461073e+00	-3.804467e-03	4.279509e-15	3.613154e-01	-3.468424e-01
2.462051532338303e-04	2.461030e+00	-3.804496e-03	4.279516e-15	3.613150e-01	-3.468404e-01
2.462051798524094e-04	2.460976e+00	-3.804533e-03	4.279526e-15	3.613139e-01	-3.468380e-01
2.462052101975518e-04	2.460914e+00	-3.804574e-03	4.279537e-15	3.613110e-01	-3.468351e-01
2.462052476046886e-04	2.460839e+00	-3.804626e-03	4.279549e-15	3.613029e-01	-3.468316e-01
2.462052917608809e-04	2.460749e+00	-3.804686e-03	4.279570e-15	3.612808e-01	-3.468275e-01
2.462053468736815e-04	2.460637e+00	-3.804762e-03	4.279601e-15	3.612167e-01	-3.468224e-01
2.462054148177269e-04	2.460499e+00	-3.804855e-03	4.279634e-15	3.610298e-01	-3.468161e-01
2.462055034638152e-04	2.460318e+00	-3.804977e-03	4.279671e-15	3.604458e-01	-3.468078e-01
2.462056237961063e-04	2.460073e+00	-3.805142e-03	4.279721e-15	3.587189e-01	-3.467966e-01
2.462057609752556e-04	2.459792e+00	-3.805331e-03	4.279778e-15	3.550864e-01	-3.467838e-01
2.462059070340914e-04	2.459492e+00	-3.805532e-03	4.279839e-15	3.489778e-01	-3.467702e-01
2.462061255075164e-04	2.459042e+00	-3.805832e-03	4.279930e-15	3.349831e-01	-3.467498e-01
2.462063589637530e-04	2.458559e+00	-3.806154e-03	4.280027e-15	3.099703e-01	-3.467280e-01
2.462065958319311e-04	2.458066e+00	-3.806480e-03	4.280126e-15	2.697753e-01	-3.467059e-01
2.462068470394692e-04	2.457542e+00	-3.806826e-03	4.280231e-15	2.136528e-01	-3.466825e-01
2.462071208584929e-04	2.456967e+00	-3.807204e-03	4.280345e-15	1.447680e-01	-3.466570e-01
2.462074122071681e-04	2.456352e+00	-3.807605e-03	4.280466e-15	6.851576e-02	-3.466299e-01
2.462077101558946e-04	2.455720e+00	-3.808014e-03	4.280590e-15	-1.012757e-02	-3.466021e-01
2.462080164131914e-04	2.455067e+00	-3.808434e-03	4.280717e-15	-9.051576e-02	-3.465735e-01
2.462083922844825e-04	2.454260e+00	-3.808946e-03	4.280874e-15	-1.871793e-01	-3.465385e-01
2.462088968743909e-04	2.453170e+00	-3.809627e-03	4.281084e-15	-3.107584e-01	-3.464914e-01
2.462093664114317e-04	2.452147e+00	-3.810251e-03	4.281279e-15	-4.176148e-01	-3.464477e-01
2.462094828043248e-04	2.451893e+00	-3.810404e-03	4.281327e-15	-4.410652e-01	-3.464368e-01
2.462097155901109e-04	2.451382e+00	-3.810706e-03	4.281424e-15	-4.806777e-01	-3.464151e-01
2.462100000000001e-04	2.450756e+00	-3.811070e-03	4.281542e-15	-5.226166e-01	-3.463886e-01
2.462100853229669e-04	2.450568e+00	-3.811178e-03	4.281574e-15	-5.316519e-01	-3.463807e-01
2.462101990869226e-04	2.450316e+00	-3.811320e-03	4.281625e-15	-5.414938e-01	-3.463700e-01
2.462104266148340e-04	2.449812e+00	-3.811601e-03	4.281720e-15	-5.543511e-01	-3.463488e-01
2.462107944404111e-04	2.448994e+00	-3.812042e-03	4.281873e-15	-5.622293e-01	-3.463145e-01
2.462110506932355e-04	2.448422e+00	-3.812340e-03	4.281979e-15	-5.589707e-01	-3.462906e-01
2.462113132622022e-04	2.447833e+00	-3.812635e-03	4.282088e-15	-5.484090e-01	-3.462662e-01
2.462117175475505e-04	2.446924e+00	-3.813069e-03	4.282256e-15	-5.264823e-01	-3.462285e-01
2.462120628254201e-04	2.446143e+00	-3.813418e-03	4.282366e-15	-5.063698e-01	-3.461963e-01
2.462123791823706e-04	2.445426e+00	-3.813719e-03	4.282466e-15	-4.891458e-01	-3.461668e-01
2.462127353643921e-04	2.444615e+00	-3.814037e-03	4.282647e-15	-4.730184e-01	-3.461336e-01
2.462130719840756e-04	2.443846e+00	-3.814314e-03	4.282819e-15	-4.616469e-01	-3.461022e-01
2.462133986964267e-04	2.443098e+00	-3.814562e-03	4.282955e-15	-4.544854e-01	-3.460717e-01
2.462136882767223e-04	2.442432e+00	-3.814763e-03	4.283075e-15	-4.510948e-01	-3.460447e-01
2.462139052388192e-04	2.441933e+00	-3.814903e-03	4.283166e-15	-4.503846e-01	-3.460245e-01
2.462141649743466e-04	2.441334e+00	-3.815058e-03	4.283273e-15	-4.512752e-01	-3.460003e-01
2.462144763364019e-04	2.440614e+00	-3.815226e-03	4.283365e-15	-4.539409e-01	-3.459713e-01
2.462149248070910e-04	2.439574e+00	-3.815434e-03	4.283455e-15	-4.592710e-01	-3.459295e-01
2.462152800249061e-04	2.438747e+00	-3.815570e-03	4.283582e-15	-4.638399e-01	-3.458964e-01
2.462156135125491e-04	2.437970e+00	-3.815677e-03	4.283734e-15	-4.677958e-01	-3.458653e-01
2.462159520278339e-04	2.437180e+00	-3.815763e-03	4.283876e-15	-4.710264e-01	-3.458337e-01
2.462162869055099e-04	2.436397e+00	-3.815829e-03	4.284017e-15	-4.732910e-01	-3.458025e-01
2.462166043111095e-04	2.435653e+00	-3.815873e-03	4.284187e-15	-4.745735e-01	-3.457729e-01
2.462168941784026e-04	2.434973e+00	-3.815899e-03	4.284351e-15	-4.750876e-01	-3.457459e-01
2.462171243343193e-04	2.434433e+00	-3.815909e-03	4.284454e-15	-4.750928e-01	-3.457244e-01
2.462173863634168e-04	2.433817e+00	-3.815911e-03	4.284546e-15	-4.747399e-01	-3.457000e-01
2.462178416559797e-04	2.432746e+00	-3.815890e-03	4.284665e-15	-4.737198e-01	-3.456576e-01
2.462181768962019e-04	2.431957e+00	-3.815855e-03	4.284790e-15	-4.728252e-01	-3.456263e-01
2.462184905383821e-04	2.431218e+00	-3.815808e-03	4.284935e-15	-4.719844e-01	-3.455971e-01
2.462188221495566e-04	2.430437e+00	-3.815745e-03	4.285070e-15	-4.712123e-01	-3.455662e-01
2.462191615362103e-04	2.429637e+00	-3.815667e-03	4.285209e-15	-4.705994e-01	-3.455345e-01
2.462194885747853e-04	2.428866e+00	-3.815579e-03	4.285349e-15	-4.701988e-01	-3.455040e-01
2.462197928357340e-04	2.428150e+00	-3.815486e-03	4.285485e-15	-4.699899e-01	-3.454757e-01
2.462200597168000e-04	2.427521e+00	-3.815396e-03	4.285603e-15	-4.699274e-01	-3.454508e-01
2.462203517475653e-04	2.426833e+00	-3.815290e-03	4.285725e-15	-4.699599e-01	-3.454235e-01
2.462206191188832e-04	2.426204e+00	-3.815186e-03	4.285819e-15	-4.700593e-01	-3.453986e-01
2.462211538615189e-04	2.424947e+00	-3.814959e-03	4.285991e-15	-4.703435e-01	-3.453488e-01
2.462215657474083e-04	2.423980e+00	-3.814768e-03	4.286170e-15	-4.705765e-01	-3.453104e-01
2.462219096656862e-04	2.423172e+00	-3.814599e-03	4.286339e-15	-4.707519e-01	-3.452783e-01
2.462222416982836e-04	2.422394e+00	-3.814428e-03	4.286486e-15	-4.708831e-01	-3.452474e-01
2.462225723150160e-04	2.421619e+00	-3.814251e-03	4.286626e-15	-4.709720e-01	-3.452165e-01
2.462228864571281e-04	2.420883e+00	-3.814077e-03	4.286764e-15	-4.710194e-01	-3.451872e-01
2.462237590064551e-04	2.418841e+00	-3.813565e-03	4.287121e-15	-4.710017e-01	-3.451059e-01
2.462241775422710e-04	2.417863e+00	-3.813306e-03	4.287274e-15	-4.709536e-01	-3.450669e-01
2.462245190980447e-04	2.417066e+00	-3.813090e-03	4.287421e-15	-4.709111e-01	-3.450350e-01
2.462248461566893e-04	2.416303e+00	-3.812879e-03	4.287566e-15	-4.708730e-01	-3.450046e-01
2.462251775508328e-04	2.415530e+00	-3.812662e-03	4.287705e-15	-4.708412e-01	-3.449737e-01
2.462258506162841e-04	2.413962e+00	-3.812210e-03	4.287981e-15	-4.708036e-01	-3.449109e-01
2.462261435220822e-04	2.413280e+00	-3.812009e-03	4.288087e-15	-4.708012e-01	-3.448836e-01
2.462264364278804e-04	2.412599e+00	-3.811806e-03	4.288196e-15	-4.708008e-01	-3.448563e-01
2.462267293336785e-04	2.411918e+00	-3.811602e-03	4.288309e-15	-4.708025e-01	-3.448290e-01
2.462270222394767e-04	2.411238e+00	-3.811396e-03	4.288426e-15	-4.708062e-01	-3.448017e-01
2.462273151452748e-04	2.410558e+00	-3.811189e-03	4.288546e-15	-4.708120e-01	-3.447744e-01
2.462276080510729e-04	2.409878e+00	-3.810980e-03	4.288669e-15	-4.708198e-01	-3.447471e-01
2.462279009568711e-04	2.409199e+00	-3.810769e-03	4.288797e-15	-4.708297e-01	-3.447198e-01
2.462283403212515e-04	2.408180e+00	-3.810452e-03	4.288966e-15	-4.708384e-01	-3.446788e-01
2.462293798652664e-04	2.405775e+00	-3.809687e-03	4.289362e-15	-4.708394e-01	-3.445819e-01
2.462304194092813e-04	2.403375e+00	-3.808919e-03	4.289751e-15	-4.708401e-01	-3.444850e-01
2.462314589532963e-04	2.400979e+00	-3.808149e-03	4.290135e-15	-4.708405e-01	-3.443881e-01
2.462324984973113e-04	2.398589e+00	-3.807376e-03	4.290513e-15	-4.708406e-01	-3.442912e-01
2.462335380413262e-04	2.396203e+00	-3.806601e-03	4.290885e-15	-4.708403e-01	-3.441943e-01
2.462345775853412e-04	2.393823e+00	-3.805824e-03	4.291251e-15	-4.708396e-01	-3.440973e-01
2.462356171293561e-04	2.391447e+00	-3.805043e-03	4.291611e-15	-4.708387e-01	-3.440004e-01
2.462383038745946e-04	2.385330e+00	-3.803053e-03	4.292522e-15	-4.708386e-01	-3.437500e-01
2.462409906198331e-04	2.379246e+00	-3.801070e-03	4.293409e-15	-4.708385e-01	-3.434995e-01
2.462436773650716e-04	2.373194e+00	-3.799095e-03	4.294274e-15	-4.708384e-01	-3.432491e-01
2.462463641103101e-04	2.367174e+00	-3.797128e-03	4.295114e-15	-4.708384e-01	-3.429986e-01
2.462490508555486e-04	2.361187e+00	-3.795168e-03	4.295931e-15	-4.708383e-01	-3.427481e-01
2.462517376007872e-04	2.355232e+00	-3.793217e-03	4.296725e-15	-4.708384e-01	-3.424976e-01
2.462544243460257e-04	2.349309e+00	-3.791273e-03	4.297495e-15	-4.708384e-01	-3.422471e-01
2.462641817514604e-04	2.328064e+00	-3.784134e-03	4.300504e-15	-4.708384e-01	-3.413375e-01
2.462727327970763e-04	2.309778e+00	-3.777799e-03	4.303780e-15	-4.708384e-01	-3.405403e-01
2.462813205490886e-04	2.291471e+00	-3.771350e-03	4.307502e-15	-4.708384e-01	-3.397397e-01
2.462890625000001e-04	2.274766e+00	-3.765465e-03	4.310917e-15	-4.708384e-01	-3.390180e-01
2.462901462217121e-04	2.272405e+00	-3.764636e-03	4.313093e-15	-4.708384e-01	-3.377767e-01
2.462923136651360e-04	2.267676e+00	-3.762976e-03	4.314511e-15	-4.708384e-01	-3.352941e-01
2.462966485519838e-04	2.258172e+00	-3.759662e-03	4.315384e-15	-4.708384e-01	-3.303288e-01
2.463053183256794e-04	2.239044e+00	-3.753197e-03	4.318183e-15	-4.708384e-01	-3.203983e-01
2.463226578730708e-04	2.200891e+00	-3.741453e-03	4.326025e-15	-4.708384e-01	-3.005373e-01
2.463397942145411e-04	2.164231e+00	-3.731629e-03	4.331848e-15	-4.708384e-01	-2.809091e-01
2.463497942145411e-04	2.143702e+00	-3.726725e-03	4.333767e-15	-4.708384e-01	-2.694550e-01
2.463600000000002e-04	2.123581e+00	-3.722362e-03	4.336253e-15	-4.708384e-01	-2.577651e-01
2.463700000000002e-04	2.104724e+00	-3.718734e-03	4.341316e-15	-4.708384e-01	-2.463109e-01
2.463723883928573e-04	2.100347e+00	-3.717962e-03	4.342224e-15	-4.708384e-01	-2.435752e-01
2.463747767857145e-04	2.096015e+00	-3.717228e-03	4.343055e-15	-4.708384e-01	-2.408395e-01
2.463771651785716e-04	2.091728e+00	-3.716530e-03	4.343811e-15	-4.708384e-01	-2.381038e-01
2.463795535714287e-04	2.087486e+00	-3.715870e-03	4.344490e-15	-4.708384e-01	-2.353681e-01
2.463819419642858e-04	2.083289e+00	-3.715248e-03	4.345093e-15	-4.708384e-01	-2.326324e-01
2.463843303571429e-04	2.079136e+00	-3.714662e-03	4.345620e-15	-4.708384e-01	-2.298967e-01
2.463867187500001e-04	2.075029e+00	-3.714114e-03	4.346071e-15	-4.708384e-01	-2.271610e-01
2.463879987500001e-04	2.072849e+00	-3.713841e-03	4.346923e-15	-4.708384e-01	-2.286712e-01
2.463905587500001e-04	2.068511e+00	-3.713312e-03	4.347613e-15	-4.708384e-01	-2.316916e-01
2.463956787500002e-04	2.059966e+00	-3.712310e-03	4.348324e-15	-4.708384e-01	-2.377325e-01
2.464059187500003e-04	2.043328e+00	-3.710086e-03	4.349781e-15	-4.708384e-01	-2.498142e-01
2.464263987500007e-04	2.011384e+00	-3.703436e-03	4.353200e-15	-4.708384e-01	-2.739775e-01
2.464557205144124e-04	1.968005e+00	-3.688293e-03	4.361423e-15	-4.708384e-01	-3.085729e-01
2.464713455144124e-04	1.945913e+00	-3.677571e-03	4.370174e-15	-4.708384e-01	-3.270081e-01
2.464843750000001e-04	1.928011e+00	-3.667180e-03	4.380649e-15	-4.708384e-01	-3.423810e-01
2.464859375000001e-04	1.925899e+00	-3.665836e-03	4.380970e-15	-4.708384e-01	-3.424125e-01
2.464890625000001e-04	1.921688e+00	-3.663113e-03	4.382401e-15	-4.708384e-01	-3.424755e-01
2.464928164305432e-04	1.916664e+00	-3.659764e-03	4.384005e-15	-4.708384e-01	-3.425512e-01
2.464934735960828e-04	1.915788e+00	-3.659171e-03	4.384164e-15	-4.708384e-01	-3.425645e-01
2.464947879271619e-04	1.914040e+00	-3.657979e-03	4.384389e-15	-4.708384e-01	-3.425910e-01
2.464974165893200e-04	1.910559e+00	-3.655582e-03	4.385069e-15	-4.708384e-01	-3.426439e-01
2.465000000000001e-04	1.907154e+00	-3.653212e-03	4.386012e-15	-4.708384e-01	-3.426960e-01
2.465047611052473e-04	1.900927e+00	-3.648823e-03	4.389018e-15	-4.708384e-01	-3.427920e-01
2.465049809871052e-04	1.900641e+00	-3.648619e-03	4.389072e-15	-4.708384e-01	-3.427965e-01
2.465050179918244e-04	1.900593e+00	-3.648585e-03	4.389112e-15	-4.708384e-01	-3.427972e-01
2.465050393775569e-04	1.900565e+00	-3.648565e-03	4.389139e-15	-4.708384e-01	-3.427976e-01
2.465050508355335e-04	1.900550e+00	-3.648555e-03	4.389147e-15	-4.708384e-01	-3.427979e-01
2.465050616759251e-04	1.900536e+00	-3.648545e-03	4.389152e-15	-4.708384e-01	-3.427981e-01
2.465050742107896e-04	1.900519e+00	-3.648533e-03	4.389157e-15	-4.708384e-01	-3.427984e-01
2.465050884870945e-04	1.900501e+00	-3.648520e-03	4.389162e-15	-4.708383e-01	-3.427987e-01
2.465051048674341e-04	1.900480e+00	-3.648505e-03	4.389168e-15	-4.708382e-01	-3.427990e-01
2.465051241043242e-04	1.900455e+00	-3.648487e-03	4.389175e-15	-4.708378e-01	-3.427994e-01
2.465051466246979e-04	1.900425e+00	-3.648466e-03	4.389183e-15	-4.708370e-01	-3.427998e-01
2.465051733328264e-04	1.900391e+00	-3.648442e-03	4.389192e-15	-4.708347e-01	-3.428003e-01
2.465052050407044e-04	1.900349e+00	-3.648412e-03	4.389203e-15	-4.708286e-01	-3.428010e-01
2.465052431600167e-04	1.900300e+00	-3.648377e-03	4.389216e-15	-4.708118e-01	-3.428017e-01
2.465052893174615e-04	1.900240e+00	-3.648334e-03	4.389232e-15	-4.707650e-01	-3.428027e-01
2.465053461732214e-04	1.900166e+00	-3.648282e-03	4.389257e-15	-4.706306e-01	-3.428038e-01
2.465054175782360e-04	1.900073e+00	-3.648216e-03	4.389297e-15	-4.702310e-01	-3.428053e-01
2.465055106001544e-04	1.899952e+00	-3.648130e-03	4.389342e-15	-4.689663e-01	-3.428071e-01
2.465056401493798e-04	1.899784e+00	-3.648010e-03	4.389395e-15	-4.651481e-01	-3.428098e-01
2.465057735597602e-04	1.899610e+00	-3.647886e-03	4.389450e-15	-4.574609e-01	-3.428124e-01
2.465059376466202e-04	1.899397e+00	-3.647734e-03	4.389517e-15	-4.416161e-01	-3.428158e-01
2.465061487581278e-04	1.899123e+00	-3.647538e-03	4.389604e-15	-4.138480e-01	-3.428200e-01
2.465063878509300e-04	1.898813e+00	-3.647316e-03	4.389703e-15	-3.776841e-01	-3.428248e-01
2.465066161811867e-04	1.898516e+00	-3.647104e-03	4.389797e-15	-3.402284e-01	-3.428294e-01
2.465068745682217e-04	1.898181e+00	-3.646865e-03	4.389903e-15	-2.932433e-01	-3.428347e-01
2.465071450856983e-04	1.897831e+00	-3.646614e-03	4.390015e-15	-2.385236e-01	-3.428401e-01
2.465074278315786e-04	1.897465e+00	-3.646352e-03	4.390131e-15	-1.766565e-01	-3.428458e-01
2.465077067887240e-04	1.897103e+00	-3.646094e-03	4.390246e-15	-1.124000e-01	-3.428514e-01
2.465080249192776e-04	1.896692e+00	-3.645801e-03	4.390377e-15	-3.679479e-02	-3.428578e-01
2.465083911239277e-04	1.896218e+00	-3.645467e-03	4.390528e-15	5.127288e-02	-3.428652e-01
2.465088473670552e-04	1.895629e+00	-3.645055e-03	4.390715e-15	1.591796e-01	-3.428744e-01
2.465093184151438e-04	1.895021e+00	-3.644640e-03	4.390909e-15	2.658606e-01	-3.428839e-01
2.465094695754607e-04	1.894826e+00	-3.644509e-03	4.390971e-15	2.973524e-01	-3.428870e-01
2.465096976793663e-04	1.894532e+00	-3.644313e-03	4.391065e-15	3.392403e-01	-3.428916e-01
2.465100000000001e-04	1.894142e+00	-3.644060e-03	4.391190e-15	3.890245e-01	-3.428977e-01
2.465100302320635e-04	1.894103e+00	-3.644035e-03	4.391198e-15	3.930727e-01	-3.428983e-01
2.465100906961903e-04	1.894025e+00	-3.643986e-03	4.391214e-15	4.007918e-01	-3.428995e-01
2.465102116244438e-04	1.893870e+00	-3.643887e-03	4.391269e-15	4.143606e-01	-3.429019e-01
2.465104534809508e-04	1.893558e+00	-3.643694e-03	4.391376e-15	4.348153e-01	-3.429068e-01
2.465108272933765e-04	1.893077e+00	-3.643409e-03	4.391530e-15	4.539345e-01	-3.429143e-01
2.465110920200665e-04	1.892737e+00	-3.643220e-03	4.391639e-15	4.581315e-01	-3.429197e-01
2.465114248163944e-04	1.892309e+00	-3.642998e-03	4.391776e-15	4.535251e-01	-3.429264e-01
2.465117707889382e-04	1.891865e+00	-3.642787e-03	4.391919e-15	4.425608e-01	-3.429334e-01
2.465121145835727e-04	1.891424e+00	-3.642597e-03	4.392060e-15	4.281970e-01	-3.429403e-01
2.465124789182216e-04	1.890957e+00	-3.642421e-03	4.392211e-15	4.117918e-01	-3.429476e-01
2.465129008245084e-04	1.890416e+00	-3.642250e-03	4.392384e-15	3.933196e-01	-3.429562e-01
2.465133184458070e-04	1.889881e+00	-3.642121e-03	4.392556e-15	3.767936e-01	-3.429646e-01
2.465137678805689e-04	1.889306e+00	-3.642026e-03	4.392741e-15	3.618561e-01	-3.429736e-01
2.465142280759120e-04	1.888718e+00	-3.641979e-03	4.392931e-15	3.500514e-01	-3.429829e-01
2.465146363066199e-04	1.888197e+00	-3.641978e-03	4.393099e-15	3.427709e-01	-3.429911e-01
2.465149434313791e-04	1.887805e+00	-3.642003e-03	4.393225e-15	3.396278e-01	-3.429973e-01
2.465153069037992e-04	1.887342e+00	-3.642060e-03	4.393375e-15	3.384469e-01	-3.430047e-01
2.465157347022154e-04	1.886797e+00	-3.642163e-03	4.393551e-15	3.398831e-01	-3.430133e-01
2.465164792110506e-04	1.885849e+00	-3.642429e-03	4.393804e-15	3.461578e-01	-3.430283e-01
2.465168759210491e-04	1.885345e+00	-3.642614e-03	4.393898e-15	3.505438e-01	-3.430363e-01
2.465172858740590e-04	1.884824e+00	-3.642833e-03	4.394021e-15	3.552768e-01	-3.430446e-01
2.465177106430430e-04	1.884285e+00	-3.643088e-03	4.394235e-15	3.595585e-01	-3.430531e-01
2.465181336699535e-04	1.883749e+00	-3.643368e-03	4.394454e-15	3.628821e-01	-3.430617e-01
2.465185342138724e-04	1.883241e+00	-3.643656e-03	4.394583e-15	3.650471e-01	-3.430697e-01
2.465188946945593e-04	1.882785e+00	-3.643932e-03	4.394711e-15	3.662047e-01	-3.430770e-01
2.465191649971115e-04	1.882443e+00	-3.644149e-03	4.394868e-15	3.665807e-01	-3.430825e-01
2.465194839057594e-04	1.882039e+00	-3.644416e-03	4.395060e-15	3.665186e-01	-3.430889e-01
2.465200454403452e-04	1.881330e+00	-3.644910e-03	4.395279e-15	3.657411e-01	-3.431002e-01
2.465204281822299e-04	1.880847e+00	-3.645263e-03	4.395365e-15	3.649002e-01	-3.431079e-01
2.465208314739477e-04	1.880338e+00	-3.645649e-03	4.395483e-15	3.638457e-01	-3.431160e-01
2.465212722773926e-04	1.879783e+00	-3.646086e-03	4.395653e-15	3.627156e-01	-3.431250e-01
2.465217232445320e-04	1.879215e+00	-3.646546e-03	4.395835e-15	3.617049e-01	-3.431340e-01
2.465221563778066e-04	1.878670e+00	-3.647000e-03	4.396019e-15	3.609460e-01	-3.431428e-01
2.465225594491703e-04	1.878164e+00	-3.647432e-03	4.396198e-15	3.604562e-01	-3.431509e-01
2.465229165480528e-04	1.877715e+00	-3.647822e-03	4.396367e-15	3.601951e-01	-3.431581e-01
2.465234902179476e-04	1.876995e+00	-3.648461e-03	4.396667e-15	3.601098e-01	-3.431697e-01
2.465240670649293e-04	1.876272e+00	-3.649116e-03	4.396817e-15	3.602864e-01	-3.431813e-01
2.465244487935700e-04	1.875795e+00	-3.649557e-03	4.396958e-15	3.604765e-01	-3.431890e-01
2.465248732357510e-04	1.875264e+00	-3.650052e-03	4.397143e-15	3.607329e-01	-3.431976e-01
2.465253211809803e-04	1.874704e+00	-3.650579e-03	4.397318e-15	3.609990e-01	-3.432066e-01
2.465257699111514e-04	1.874143e+00	-3.651112e-03	4.397502e-15	3.612315e-01	-3.432156e-01
2.465262005489030e-04	1.873606e+00	-3.651627e-03	4.397686e-15	3.614051e-01	-3.432243e-01
2.465266032040456e-04	1.873104e+00	-3.652112e-03	4.397865e-15	3.615167e-01	-3.432324e-01
2.465272443034004e-04	1.872306e+00	-3.652889e-03	4.398166e-15	3.615959e-01	-3.432454e-01
2.465281365219937e-04	1.871196e+00	-3.653978e-03	4.398469e-15	3.615485e-01	-3.432634e-01
2.465285038506380e-04	1.870740e+00	-3.654428e-03	4.398632e-15	3.615053e-01	-3.432707e-01
2.465289234006238e-04	1.870219e+00	-3.654944e-03	4.398814e-15	3.614467e-01	-3.432792e-01
2.465293702851744e-04	1.869665e+00	-3.655494e-03	4.398988e-15	3.613859e-01	-3.432882e-01
2.465298155409561e-04	1.869114e+00	-3.656043e-03	4.399171e-15	3.613332e-01	-3.432972e-01
2.465302400892419e-04	1.868588e+00	-3.656568e-03	4.399354e-15	3.612942e-01	-3.433058e-01
2.465314738836053e-04	1.867064e+00	-3.658093e-03	4.399850e-15	3.612522e-01	-3.433306e-01
2.465325676291973e-04	1.865715e+00	-3.659446e-03	4.400278e-15	3.612731e-01	-3.433527e-01
2.465334497741104e-04	1.864630e+00	-3.660537e-03	4.400655e-15	3.613007e-01	-3.433705e-01
2.465351660988739e-04	1.862524e+00	-3.662657e-03	4.401309e-15	3.613295e-01	-3.434051e-01
2.465362255704412e-04	1.861227e+00	-3.663962e-03	4.401716e-15	3.613239e-01	-3.434264e-01
2.465372850420084e-04	1.859933e+00	-3.665265e-03	4.402119e-15	3.613195e-01	-3.434478e-01
2.465383445135757e-04	1.858642e+00	-3.666567e-03	4.402519e-15	3.613164e-01	-3.434692e-01
2.465394039851429e-04	1.857354e+00	-3.667866e-03	4.402915e-15	3.613145e-01	-3.434905e-01
2.465404634567102e-04	1.856068e+00	-3.669164e-03	4.403308e-15	3.613137e-01	-3.435119e-01
2.465415229282774e-04	1.854786e+00	-3.670459e-03	4.403698e-15	3.613142e-01	-3.435333e-01
2.465425823998447e-04	1.853506e+00	-3.671753e-03	4.404084e-15	3.613159e-01	-3.435546e-01
2.465469738151186e-04	1.848240e+00	-3.677090e-03	4.405577e-15	3.613158e-01	-3.436432e-01
2.465513652303925e-04	1.843020e+00	-3.682450e-03	4.407044e-15	3.613158e-01	-3.437317e-01
2.465557566456664e-04	1.837846e+00	-3.687832e-03	4.408486e-15	3.613158e-01	-3.438202e-01
2.465601480609402e-04	1.832717e+00	-3.693237e-03	4.409903e-15	3.613157e-01	-3.439088e-01
2.465645394762141e-04	1.827634e+00	-3.698665e-03	4.411294e-15	3.613157e-01	-3.439973e-01
