time	V(out)	V(rst)	V(vin)
7.265127711098241e-004	6.587631e-003	-2.191153e-001	-2.000000e+000
7.265129017570373e-004	6.588739e-003	-2.039536e-001	-2.000000e+000
7.265131630514639e-004	6.590949e-003	-1.744153e-001	-2.000000e+000
7.265132975221433e-004	6.592085e-003	-1.593666e-001	-2.000000e+000
7.265134159387094e-004	6.593083e-003	-1.458288e-001	-2.000000e+000
7.265135756766288e-004	6.594427e-003	-1.266631e-001	-2.000000e+000
7.265136955096245e-004	6.595434e-003	-1.112157e-001	-2.000000e+000
7.265138531300584e-004	6.596755e-003	-8.899457e-002	-2.000000e+000
7.265140205138927e-004	6.598156e-003	-6.262457e-002	-2.000000e+000
7.265143169979316e-004	6.600628e-003	-1.032407e-002	-2.000000e+000
7.265146060553815e-004	6.603028e-003	4.534115e-002	-2.000000e+000
7.265149978696213e-004	6.606261e-003	1.238635e-001	-2.000000e+000
7.265154046626611e-004	6.609594e-003	2.026841e-001	-2.000000e+000
7.265158216212979e-004	6.612984e-003	2.740757e-001	-2.000000e+000
7.265163245899431e-004	6.617048e-003	3.430090e-001	-2.000000e+000
7.265167268276314e-004	6.620268e-003	3.815301e-001	-2.000000e+000
7.265171112559998e-004	6.623293e-003	4.032331e-001	-2.000000e+000
7.265173588404332e-004	6.625208e-003	4.094460e-001	-2.000000e+000
7.265176660338592e-004	6.627547e-003	4.099400e-001	-2.000000e+000
7.265180205468131e-004	6.630196e-003	4.052142e-001	-2.000000e+000
7.265184094890925e-004	6.633038e-003	3.962618e-001	-2.000000e+000
7.265188951597575e-004	6.636481e-003	3.828911e-001	-2.000000e+000
7.265193460731955e-004	6.639560e-003	3.701276e-001	-2.000000e+000
7.265198607340187e-004	6.642917e-003	3.561502e-001	-2.000000e+000
7.265203477898108e-004	6.645929e-003	3.439358e-001	-2.000000e+000
7.265209099108082e-004	6.649198e-003	3.312871e-001	-2.000000e+000
7.265215208829632e-004	6.652503e-003	3.194434e-001	-2.000000e+000
7.265221313431633e-004	6.655562e-003	3.099016e-001	-2.000000e+000
7.265226129337271e-004	6.657816e-003	3.044923e-001	-2.000000e+000
7.265230687327184e-004	6.659835e-003	3.018540e-001	-2.000000e+000
7.265238025300480e-004	6.662881e-003	3.019536e-001	-2.000000e+000
7.265246005378001e-004	6.665960e-003	3.063917e-001	-2.000000e+000
7.265254305770774e-004	6.668966e-003	3.140037e-001	-2.000000e+000
7.265259278713271e-004	6.670692e-003	3.190407e-001	-2.000000e+000
7.265263832255712e-004	6.672238e-003	3.232540e-001	-2.000000e+000
7.265268654477314e-004	6.673844e-003	3.268666e-001	-2.000000e+000
7.265273350362755e-004	6.675384e-003	3.294544e-001	-2.000000e+000
7.265277320301290e-004	6.676672e-003	3.308500e-001	-2.000000e+000
7.265281833135615e-004	6.678122e-003	3.316324e-001	-2.000000e+000
7.265286214567529e-004	6.679517e-003	3.316583e-001	-2.000000e+000
7.265294977431355e-004	6.682279e-003	3.305125e-001	-2.000000e+000
7.265301623876324e-004	6.684351e-003	3.290985e-001	-2.000000e+000
7.265307296249124e-004	6.686105e-003	3.276955e-001	-2.000000e+000
7.265312845328458e-004	6.687809e-003	3.264066e-001	-2.000000e+000
7.265318284827809e-004	6.689469e-003	3.253499e-001	-2.000000e+000
7.265323224845314e-004	6.690967e-003	3.246209e-001	-2.000000e+000
7.265327249028405e-004	6.692182e-003	3.242245e-001	-2.000000e+000
7.265331889004461e-004	6.693577e-003	3.239785e-001	-2.000000e+000
7.265336218931529e-004	6.694873e-003	3.239485e-001	-2.000000e+000
7.265344878785666e-004	6.697452e-003	3.242279e-001	-2.000000e+000
7.265349851791152e-004	6.698926e-003	3.245216e-001	-2.000000e+000
7.265355550692987e-004	6.700609e-003	3.249469e-001	-2.000000e+000
7.265361401763012e-004	6.702332e-003	3.253832e-001	-2.000000e+000
7.265367120483795e-004	6.704011e-003	3.257630e-001	-2.000000e+000
7.265372536346083e-004	6.705598e-003	3.260519e-001	-2.000000e+000
7.265377516056922e-004	6.707053e-003	3.262460e-001	-2.000000e+000
7.265391404143105e-004	6.711094e-003	3.264256e-001	-2.000000e+000
7.265397954286303e-004	6.712991e-003	3.263872e-001	-2.000000e+000
7.265403344400992e-004	6.714547e-003	3.263287e-001	-2.000000e+000
7.265408443123476e-004	6.716014e-003	3.262628e-001	-2.000000e+000
7.265413450265165e-004	6.717450e-003	3.262008e-001	-2.000000e+000
7.265421986655041e-004	6.719890e-003	3.261231e-001	-2.000000e+000
7.265427443620538e-004	6.721442e-003	3.261123e-001	-2.000000e+000
7.265432900586035e-004	6.722988e-003	3.261146e-001	-2.000000e+000
7.265438357551532e-004	6.724529e-003	3.261302e-001	-2.000000e+000
7.265443814517029e-004	6.726064e-003	3.261590e-001	-2.000000e+000
7.265449271482526e-004	6.727593e-003	3.262009e-001	-2.000000e+000
7.265454728448023e-004	6.729116e-003	3.262560e-001	-2.000000e+000
7.265460185413520e-004	6.730634e-003	3.263243e-001	-2.000000e+000
7.265474191663657e-004	6.734501e-003	3.264603e-001	-2.000000e+000
7.265486645384394e-004	6.737906e-003	3.265324e-001	-2.000000e+000
7.265499099105130e-004	6.741277e-003	3.266026e-001	-2.000000e+000
7.265511552825867e-004	6.744615e-003	3.266710e-001	-2.000000e+000
7.265524006546604e-004	6.747920e-003	3.267376e-001	-2.000000e+000
7.265536460267341e-004	6.751192e-003	3.268024e-001	-2.000000e+000
7.265548913988077e-004	6.754430e-003	3.268655e-001	-2.000000e+000
7.265561367708814e-004	6.757635e-003	3.269267e-001	-2.000000e+000
7.265678487380987e-004	6.786038e-003	3.275470e-001	-2.000000e+000
7.265795607053159e-004	6.811664e-003	3.281428e-001	-2.000000e+000
7.265912726725333e-004	6.834511e-003	3.287140e-001	-2.000000e+000
7.266029846397506e-004	6.854580e-003	3.292607e-001	-2.000000e+000
7.266146966069680e-004	6.871871e-003	3.297828e-001	-2.000000e+000
7.266264085741852e-004	6.886385e-003	3.302804e-001	-2.000000e+000
7.266381205414025e-004	6.898120e-003	3.307535e-001	-2.000000e+000
7.266472084445633e-004	6.905407e-003	3.311084e-001	-2.000000e+000
7.266497895725270e-004	6.907175e-003	3.311898e-001	-2.000000e+000
7.266505866527872e-004	6.907694e-003	3.312021e-001	-2.000000e+000
7.266509893499704e-004	6.907951e-003	3.311983e-001	-2.000000e+000
7.266513920471535e-004	6.908206e-003	3.311920e-001	-2.000000e+000
7.266517947443366e-004	6.908456e-003	3.311832e-001	-2.000000e+000
7.266521974415196e-004	6.908704e-003	3.311721e-001	-2.000000e+000
7.266526001387027e-004	6.908949e-003	3.311585e-001	-2.000000e+000
7.266530028358858e-004	6.909190e-003	3.311426e-001	-2.000000e+000
7.266534055330689e-004	6.909428e-003	3.311242e-001	-2.000000e+000
7.266536988136050e-004	6.909599e-003	3.311155e-001	-2.000000e+000
7.266539920941412e-004	6.909769e-003	3.311057e-001	-2.000000e+000
7.266542853746773e-004	6.909937e-003	3.310947e-001	-2.000000e+000
7.266545786552136e-004	6.910103e-003	3.310824e-001	-2.000000e+000
7.266548719357497e-004	6.910267e-003	3.310689e-001	-2.000000e+000
7.266551652162858e-004	6.910430e-003	3.310543e-001	-2.000000e+000
7.266554584968220e-004	6.910591e-003	3.310384e-001	-2.000000e+000
7.266572826710154e-004	6.911556e-003	3.308263e-001	-2.000000e+000
7.266582205627114e-004	6.912028e-003	3.306740e-001	-2.000000e+000
7.266593923209816e-004	6.912595e-003	3.304785e-001	-2.000000e+000
7.266608776371524e-004	6.913278e-003	3.302711e-001	-2.000000e+000
7.266621490632119e-004	6.913832e-003	3.301931e-001	-2.000000e+000
7.266634204892715e-004	6.914361e-003	3.301337e-001	-2.000000e+000
7.266646919153309e-004	6.914865e-003	3.300930e-001	-2.000000e+000
7.266659633413904e-004	6.915345e-003	3.300709e-001	-2.000000e+000
7.266672347674499e-004	6.915799e-003	3.300675e-001	-2.000000e+000
7.266685061935095e-004	6.916229e-003	3.300827e-001	-2.000000e+000
7.266697776195690e-004	6.916635e-003	3.301165e-001	-2.000000e+000
7.266752180648452e-004	6.918112e-003	3.302772e-001	-2.000000e+000
7.266806585101215e-004	6.919037e-003	3.304442e-001	-2.000000e+000
7.266860989553977e-004	6.919412e-003	3.306173e-001	-2.000000e+000
7.266915394006739e-004	6.919235e-003	3.307968e-001	-2.000000e+000
7.266969798459501e-004	6.918507e-003	3.309824e-001	-2.000000e+000
7.267024202912264e-004	6.917228e-003	3.311743e-001	-2.000000e+000
7.267078607365026e-004	6.915398e-003	3.313724e-001	-2.000000e+000
7.267316286632055e-004	6.900534e-003	3.320737e-001	-2.000000e+000
7.267580317421096e-004	6.871121e-003	3.327059e-001	-2.000000e+000
7.268034586997824e-004	6.788726e-003	3.335261e-001	-2.000000e+000
7.268603876809356e-004	6.629176e-003	3.341344e-001	-2.000000e+000
7.269238517411067e-004	6.379254e-003	3.342597e-001	-2.000000e+000
7.269959364792543e-004	6.007732e-003	3.337280e-001	-2.000000e+000
7.270531354632817e-004	5.651116e-003	3.326913e-001	-2.000000e+000
7.271120912884212e-004	5.232500e-003	3.308991e-001	-2.000000e+000
7.271588134618572e-004	4.868571e-003	3.287772e-001	-2.000000e+000
7.272056774750977e-004	4.480264e-003	3.257218e-001	-2.000000e+000
7.272496488615660e-004	4.099998e-003	3.216571e-001	-2.000000e+000
7.272913360705198e-004	3.730979e-003	3.161075e-001	-2.000000e+000
7.273297854621288e-004	3.389077e-003	3.087186e-001	-2.000000e+000
7.273588954946978e-004	3.133144e-003	3.003691e-001	-2.000000e+000
7.273878758833509e-004	2.884802e-003	2.884125e-001	-2.000000e+000
7.274019432919640e-004	2.767649e-003	2.799007e-001	-2.000000e+000
7.274166105879442e-004	2.648753e-003	2.676711e-001	-2.000000e+000
7.274230993641154e-004	2.597375e-003	2.604994e-001	-2.000000e+000
7.274300699510319e-004	2.543145e-003	2.503383e-001	-2.000000e+000
7.274352926795162e-004	2.503219e-003	2.394390e-001	-2.000000e+000
7.274387046913116e-004	2.477490e-003	2.283139e-001	-2.000000e+000
7.274405149718811e-004	2.463962e-003	2.199369e-001	-2.000000e+000
7.274429885505580e-004	2.445630e-003	2.067540e-001	-2.000000e+000
7.274442498360190e-004	2.436356e-003	2.001243e-001	-2.000000e+000
7.274454768307250e-004	2.427384e-003	1.939934e-001	-2.000000e+000
7.274469046486429e-004	2.417011e-003	1.870464e-001	-2.000000e+000
7.274486575891601e-004	2.404378e-003	1.783797e-001	-2.000000e+000
7.274503490594474e-004	2.392297e-003	1.696468e-001	-2.000000e+000
7.274527633857268e-004	2.375239e-003	1.567330e-001	-2.000000e+000
7.274550322539239e-004	2.359408e-003	1.445164e-001	-2.000000e+000
7.274578268122665e-004	2.340172e-003	1.296019e-001	-2.000000e+000
7.274607475504953e-004	2.320372e-003	1.141516e-001	-2.000000e+000
7.274649830733807e-004	2.292202e-003	9.197603e-002	-2.000000e+000
7.274690494696491e-004	2.265748e-003	7.121708e-002	-2.000000e+000
7.274752832211390e-004	2.226286e-003	4.060503e-002	-2.000000e+000
7.274812063359505e-004	2.189986e-003	1.302208e-002	-2.000000e+000
7.274890044281703e-004	2.143907e-003	-2.072053e-002	-2.000000e+000
7.274985665563065e-004	2.089950e-003	-5.822062e-002	-2.000000e+000
7.275119034708237e-004	2.019095e-003	-1.042392e-001	-2.000000e+000
7.275267978250937e-004	1.945596e-003	-1.482530e-001	-2.000000e+000
7.275430988742479e-004	1.871391e-003	-1.890714e-001	-2.000000e+000
7.275552892045906e-004	1.819842e-003	-2.152277e-001	-2.000000e+000
7.275644626225961e-004	1.783129e-003	-2.325741e-001	-2.000000e+000
7.275704129955359e-004	1.760228e-003	-2.428353e-001	-2.000000e+000
7.275747720953739e-004	1.743892e-003	-2.498315e-001	-2.000000e+000
7.275795815020429e-004	1.726293e-003	-2.572013e-001	-2.000000e+000
7.275827248485003e-004	1.715026e-003	-2.618140e-001	-2.000000e+000
7.275845431087614e-004	1.708593e-003	-2.643823e-001	-2.000000e+000
7.275859394686056e-004	1.703694e-003	-2.663336e-001	-2.000000e+000
7.275874943804126e-004	1.698281e-003	-2.684765e-001	-2.000000e+000
7.275887665155563e-004	1.693885e-003	-2.701879e-001	-2.000000e+000
7.275913829348550e-004	1.684935e-003	-2.736329e-001	-2.000000e+000
7.275929643667903e-004	1.679585e-003	-2.756629e-001	-2.000000e+000
7.275955978572820e-004	1.670775e-003	-2.789631e-001	-2.000000e+000
7.275989756577182e-004	1.659654e-003	-2.830702e-001	-2.000000e+000
7.276020548792227e-004	1.649689e-003	-2.866771e-001	-2.000000e+000
7.276065141313302e-004	1.635547e-003	-2.916840e-001	-2.000000e+000
7.276111427380944e-004	1.621224e-003	-2.966344e-001	-2.000000e+000
7.276168687760002e-004	1.603999e-003	-3.023985e-001	-2.000000e+000
7.276243979233587e-004	1.582164e-003	-3.094157e-001	-2.000000e+000
7.276351540926045e-004	1.552533e-003	-3.186652e-001	-2.000000e+000
7.276408742969251e-004	1.537509e-003	-3.232355e-001	-2.000000e+000
7.276523147055665e-004	1.508946e-003	-3.319669e-001	-2.000000e+000
7.276565903463761e-004	1.498774e-003	-3.352254e-001	-2.000000e+000
7.276602192936485e-004	1.490353e-003	-3.380810e-001	-2.000000e+000
7.276639100480029e-004	1.481987e-003	-3.411627e-001	-2.000000e+000
7.276670646174892e-004	1.474996e-003	-3.440245e-001	-2.000000e+000
7.276702626541120e-004	1.468059e-003	-3.472613e-001	-2.000000e+000
7.276741055490920e-004	1.459926e-003	-3.516077e-001	-2.000000e+000
7.276771737481978e-004	1.453593e-003	-3.554893e-001	-2.000000e+000
7.276803425757230e-004	1.447205e-003	-3.600028e-001	-2.000000e+000
7.276830651674129e-004	1.441844e-003	-3.645549e-001	-2.000000e+000
7.276861936534373e-004	1.435831e-003	-3.710574e-001	-2.000000e+000
7.276886941845373e-004	1.431143e-003	-3.780672e-001	-2.000000e+000
7.276913090261259e-004	1.426357e-003	-3.885756e-001	-2.000000e+000
7.276935955449986e-004	1.422277e-003	-4.023620e-001	-2.000000e+000
7.276957462484801e-004	1.418537e-003	-4.230246e-001	-2.000000e+000
7.276980391141795e-004	1.414669e-003	-4.590179e-001	-2.000000e+000
7.277001027300917e-004	1.411315e-003	-5.138566e-001	-2.000000e+000
7.277021730693970e-004	1.408107e-003	-5.981113e-001	-2.000000e+000
7.277030312765838e-004	1.406833e-003	-6.458526e-001	-2.000000e+000
7.277034636041392e-004	1.406207e-003	-6.750504e-001	-2.000000e+000
7.277038778105693e-004	1.405617e-003	-7.049330e-001	-2.000000e+000
7.277041761987260e-004	1.405200e-003	-7.258115e-001	-2.000000e+000
7.277045306265641e-004	1.404712e-003	-7.478420e-001	-2.000000e+000
7.277048199374171e-004	1.404321e-003	-7.627639e-001	-2.000000e+000
7.277049553029924e-004	1.404140e-003	-7.683367e-001	-2.000000e+000
7.277050375459278e-004	1.404031e-003	-7.710563e-001	-2.000000e+000
7.277052001501579e-004	1.403817e-003	-7.754233e-001	-2.000000e+000
7.277052586439453e-004	1.403741e-003	-7.766396e-001	-2.000000e+000
7.277053366093000e-004	1.403639e-003	-7.780284e-001	-2.000000e+000
7.277054175115308e-004	1.403535e-003	-7.792116e-001	-2.000000e+000
7.277055115531530e-004	1.403414e-003	-7.802723e-001	-2.000000e+000
7.277056150811983e-004	1.403282e-003	-7.810864e-001	-2.000000e+000
7.277057478328605e-004	1.403114e-003	-7.816618e-001	-2.000000e+000
7.277059148379921e-004	1.402905e-003	-7.817780e-001	-2.000000e+000
7.277061640875791e-004	1.402598e-003	-7.811202e-001	-2.000000e+000
7.277064390645711e-004	1.402266e-003	-7.797631e-001	-2.000000e+000
7.277065668820010e-004	1.402114e-003	-7.789724e-001	-2.000000e+000
7.277066613196121e-004	1.402003e-003	-7.783484e-001	-2.000000e+000
7.277067712961512e-004	1.401875e-003	-7.776334e-001	-2.000000e+000
7.277069006815089e-004	1.401726e-003	-7.768372e-001	-2.000000e+000
7.277070336020942e-004	1.401575e-003	-7.760952e-001	-2.000000e+000
7.277071646757607e-004	1.401428e-003	-7.754551e-001	-2.000000e+000
7.277072577420083e-004	1.401324e-003	-7.750740e-001	-2.000000e+000
7.277073661745222e-004	1.401205e-003	-7.747195e-001	-2.000000e+000
7.277074779148371e-004	1.401084e-003	-7.744621e-001	-2.000000e+000
7.277076581434437e-004	1.400890e-003	-7.742602e-001	-2.000000e+000
7.277078608904361e-004	1.400677e-003	-7.743233e-001	-2.000000e+000
7.277081404203773e-004	1.400391e-003	-7.748540e-001	-2.000000e+000
7.277084558239208e-004	1.400079e-003	-7.759202e-001	-2.000000e+000
7.277088878763063e-004	1.399670e-003	-7.778364e-001	-2.000000e+000
7.277094802221363e-004	1.399144e-003	-7.806393e-001	-2.000000e+000
7.277098660016340e-004	1.398823e-003	-7.823000e-001	-2.000000e+000
7.277102250213278e-004	1.398539e-003	-7.835335e-001	-2.000000e+000
7.277106286818191e-004	1.398237e-003	-7.845336e-001	-2.000000e+000
7.277110730009700e-004	1.397924e-003	-7.852458e-001	-2.000000e+000
7.277115305208142e-004	1.397623e-003	-7.856637e-001	-2.000000e+000
7.277120817958819e-004	1.397289e-003	-7.859456e-001	-2.000000e+000
7.277123462366901e-004	1.397139e-003	-7.860399e-001	-2.000000e+000
7.277126585282605e-004	1.396970e-003	-7.861475e-001	-2.000000e+000
7.277130743569030e-004	1.396759e-003	-7.863196e-001	-2.000000e+000
7.277134501723696e-004	1.396582e-003	-7.865101e-001	-2.000000e+000
7.277139181726845e-004	1.396377e-003	-7.867863e-001	-2.000000e+000
7.277144117981127e-004	1.396180e-003	-7.870935e-001	-2.000000e+000
7.277151738465280e-004	1.395911e-003	-7.875500e-001	-2.000000e+000
7.277156710482165e-004	1.395757e-003	-7.878104e-001	-2.000000e+000
7.277169019696625e-004	1.395444e-003	-7.882689e-001	-2.000000e+000
7.277176219093067e-004	1.395300e-003	-7.884612e-001	-2.000000e+000
7.277183936807115e-004	1.395175e-003	-7.886362e-001	-2.000000e+000
7.277190712561807e-004	1.395087e-003	-7.887758e-001	-2.000000e+000
7.277207763390760e-004	1.394947e-003	-7.890829e-001	-2.000000e+000
7.277236781861398e-004	1.394919e-003	-7.894539e-001	-2.000000e+000
7.277263199763895e-004	1.395072e-003	-7.896894e-001	-2.000000e+000
7.277300553870954e-004	1.395503e-003	-7.899324e-001	-2.000000e+000
7.277389494213161e-004	1.397321e-003	-7.903494e-001	-2.000000e+000
7.277532158786534e-004	1.402342e-003	-7.908728e-001	-2.000000e+000
7.277674823359907e-004	1.409540e-003	-7.913644e-001	-2.000000e+000
7.277817487933281e-004	1.418915e-003	-7.918243e-001	-2.000000e+000
7.277960152506655e-004	1.430467e-003	-7.922524e-001	-2.000000e+000
7.278102817080028e-004	1.444196e-003	-7.926487e-001	-2.000000e+000
7.278245481653401e-004	1.460102e-003	-7.930132e-001	-2.000000e+000
7.278388146226774e-004	1.478184e-003	-7.933459e-001	-2.000000e+000
7.279147911225288e-004	1.607660e-003	-7.949142e-001	-2.000000e+000
7.280155075189720e-004	1.864461e-003	-7.964545e-001	-2.000000e+000
7.281191224104991e-004	2.225051e-003	-7.975518e-001	-2.000000e+000
7.282302142962543e-004	2.714111e-003	-7.983367e-001	-2.000000e+000
7.283325017375608e-004	3.253030e-003	-7.988061e-001	-2.000000e+000
7.284390033188225e-004	3.899253e-003	-7.990916e-001	-2.000000e+000
7.285416682594764e-004	4.599939e-003	-7.991633e-001	-2.000000e+000
7.286486357622341e-004	5.406587e-003	-7.989770e-001	-2.000000e+000
7.286833925016184e-004	5.684885e-003	-7.987604e-001	-2.000000e+000
7.287099066864846e-004	5.902321e-003	-7.984596e-001	-2.000000e+000
7.287121826431168e-004	5.921206e-003	-7.984232e-001	-2.000000e+000
7.287167345563814e-004	5.959040e-003	-7.983328e-001	-2.000000e+000
7.287223204251744e-004	6.005643e-003	-7.982053e-001	-2.000000e+000
7.287280283657405e-004	6.053463e-003	-7.980502e-001	-2.000000e+000
7.287351142574991e-004	6.113104e-003	-7.978047e-001	-2.000000e+000
7.287454974005650e-004	6.201047e-003	-7.973578e-001	-2.000000e+000
7.287472386325601e-004	6.215859e-003	-7.972541e-001	-2.000000e+000
7.287507210965503e-004	6.245535e-003	-7.970158e-001	-2.000000e+000
7.287548142037185e-004	6.280508e-003	-7.966877e-001	-2.000000e+000
7.287570221303516e-004	6.299414e-003	-7.964771e-001	-2.000000e+000
7.287589263791450e-004	6.315743e-003	-7.962634e-001	-2.000000e+000
7.287603968490999e-004	6.328366e-003	-7.960733e-001	-2.000000e+000
7.287617950613579e-004	6.340381e-003	-7.958599e-001	-2.000000e+000
7.287636699786252e-004	6.356510e-003	-7.955064e-001	-2.000000e+000
7.287654553505920e-004	6.371888e-003	-7.950588e-001	-2.000000e+000
7.287670880127576e-004	6.385966e-003	-7.944711e-001	-2.000000e+000
7.287686257754816e-004	6.399239e-003	-7.936438e-001	-2.000000e+000
7.287702394104841e-004	6.413181e-003	-7.924610e-001	-2.000000e+000
7.287708792967205e-004	6.418714e-003	-7.918947e-001	-2.000000e+000
7.287714384868132e-004	6.423550e-003	-7.913823e-001	-2.000000e+000
7.287721574462656e-004	6.429771e-003	-7.907915e-001	-2.000000e+000
7.287724765948023e-004	6.432534e-003	-7.905803e-001	-2.000000e+000
7.287727607182243e-004	6.434993e-003	-7.904406e-001	-2.000000e+000
7.287730807500337e-004	6.437764e-003	-7.903207e-001	-2.000000e+000
7.287734479038621e-004	6.440944e-003	-7.902060e-001	-2.000000e+000
7.287738739845545e-004	6.444634e-003	-7.900563e-001	-2.000000e+000
7.287744764330962e-004	6.449854e-003	-7.897280e-001	-2.000000e+000
7.287751855796494e-004	6.456000e-003	-7.890817e-001	-2.000000e+000
7.287759000177985e-004	6.462194e-003	-7.880212e-001	-2.000000e+000
7.287768505206602e-004	6.470439e-003	-7.857695e-001	-2.000000e+000
7.287782356713656e-004	6.482461e-003	-7.805552e-001	-2.000000e+000
7.287797595505505e-004	6.495694e-003	-7.713479e-001	-2.000000e+000
7.287811820951455e-004	6.508053e-003	-7.570438e-001	-2.000000e+000
7.287828028849005e-004	6.522136e-003	-7.298741e-001	-2.000000e+000
7.287844305848220e-004	6.536271e-003	-6.841598e-001	-2.000000e+000
7.287861392135735e-004	6.551082e-003	-6.050776e-001	-2.000000e+000
7.287877647216156e-004	6.565115e-003	-4.968455e-001	-2.000000e+000
7.287882241917473e-004	6.569067e-003	-4.579360e-001	-2.000000e+000
7.287883338040180e-004	6.570009e-003	-4.473635e-001	-2.000000e+000
7.287884283350224e-004	6.570820e-003	-4.378726e-001	-2.000000e+000
7.287884969972679e-004	6.571409e-003	-4.308451e-001	-2.000000e+000
7.287885819539678e-004	6.572138e-003	-4.219887e-001	-2.000000e+000
7.287886825263454e-004	6.573000e-003	-4.112897e-001	-2.000000e+000
7.287888244722784e-004	6.574216e-003	-3.958113e-001	-2.000000e+000
7.287890009774931e-004	6.575727e-003	-3.759438e-001	-2.000000e+000
7.287892841856546e-004	6.578146e-003	-3.427791e-001	-2.000000e+000
7.287898045558398e-004	6.582579e-003	-2.799655e-001	-2.000000e+000
7.287898667244553e-004	6.583108e-003	-2.721955e-001	-2.000000e+000
7.287899288930710e-004	6.583636e-003	-2.644640e-001	-2.000000e+000
7.287899910616865e-004	6.584164e-003	-2.567711e-001	-2.000000e+000
7.287900532303021e-004	6.584691e-003	-2.491168e-001	-2.000000e+000
7.287901153989176e-004	6.585218e-003	-2.415009e-001	-2.000000e+000
7.287901775675333e-004	6.585745e-003	-2.339236e-001	-2.000000e+000
7.287902397361488e-004	6.586271e-003	-2.263848e-001	-2.000000e+000
7.287903214309763e-004	6.586962e-003	-2.166917e-001	-2.000000e+000
7.287904848206314e-004	6.588343e-003	-1.978159e-001	-2.000000e+000
7.287908115999417e-004	6.591097e-003	-1.607711e-001	-2.000000e+000
7.287909376943915e-004	6.592157e-003	-1.463001e-001	-2.000000e+000
7.287910707239033e-004	6.593273e-003	-1.302989e-001	-2.000000e+000
7.287912201694812e-004	6.594526e-003	-1.110262e-001	-2.000000e+000
7.287913656831008e-004	6.595742e-003	-9.053470e-002	-2.000000e+000
7.287915366344997e-004	6.597169e-003	-6.376971e-002	-2.000000e+000
7.287917828077721e-004	6.599217e-003	-2.070362e-002	-2.000000e+000
7.287921115256985e-004	6.601940e-003	4.226579e-002	-2.000000e+000
7.287924656178855e-004	6.604856e-003	1.130810e-001	-2.000000e+000
7.287928930911179e-004	6.608351e-003	1.966392e-001	-2.000000e+000
7.287932884173815e-004	6.611560e-003	2.654273e-001	-2.000000e+000
7.287938117187673e-004	6.615778e-003	3.386797e-001	-2.000000e+000
7.287942362595246e-004	6.619169e-003	3.805963e-001	-2.000000e+000
7.287946117399137e-004	6.622118e-003	4.025990e-001	-2.000000e+000
7.287948612077642e-004	6.624044e-003	4.092080e-001	-2.000000e+000
7.287951722472615e-004	6.626408e-003	4.101301e-001	-2.000000e+000
7.287955005251626e-004	6.628858e-003	4.060955e-001	-2.000000e+000
7.287958816138866e-004	6.631642e-003	3.975522e-001	-2.000000e+000
7.287963637811642e-004	6.635063e-003	3.844149e-001	-2.000000e+000
7.287968131308578e-004	6.638135e-003	3.716815e-001	-2.000000e+000
7.287973286336654e-004	6.641504e-003	3.575807e-001	-2.000000e+000
7.287978109738441e-004	6.644494e-003	3.453622e-001	-2.000000e+000
7.287983710787474e-004	6.647762e-003	3.325834e-001	-2.000000e+000
7.287989669858910e-004	6.650999e-003	3.208112e-001	-2.000000e+000
7.287995957601697e-004	6.654161e-003	3.106615e-001	-2.000000e+000
7.288000521522056e-004	6.656305e-003	3.052517e-001	-2.000000e+000
7.288005225978512e-004	6.658395e-003	3.021505e-001	-2.000000e+000
7.288012022874081e-004	6.661228e-003	3.016436e-001	-2.000000e+000
7.288020045819783e-004	6.664337e-003	3.057085e-001	-2.000000e+000
7.288031423709641e-004	6.668427e-003	3.158260e-001	-2.000000e+000
7.288037461752742e-004	6.670483e-003	3.216865e-001	-2.000000e+000
7.288041945334597e-004	6.671974e-003	3.255051e-001	-2.000000e+000
7.288046423743438e-004	6.673441e-003	3.284180e-001	-2.000000e+000
7.288050824762692e-004	6.674863e-003	3.304355e-001	-2.000000e+000
7.288054173264988e-004	6.675936e-003	3.313715e-001	-2.000000e+000
7.288058139396399e-004	6.677196e-003	3.318106e-001	-2.000000e+000
7.288064148509895e-004	6.679089e-003	3.316102e-001	-2.000000e+000
7.288069950740463e-004	6.680899e-003	3.307526e-001	-2.000000e+000
7.288075181731203e-004	6.682519e-003	3.295856e-001	-2.000000e+000
7.288080686071671e-004	6.684212e-003	3.282054e-001	-2.000000e+000
7.288086436615586e-004	6.685967e-003	3.268146e-001	-2.000000e+000
7.288092007404865e-004	6.687656e-003	3.256523e-001	-2.000000e+000
7.288097094080357e-004	6.689189e-003	3.248248e-001	-2.000000e+000
7.288101442199665e-004	6.690492e-003	3.243240e-001	-2.000000e+000
7.288105032352500e-004	6.691564e-003	3.240642e-001	-2.000000e+000
7.288108337453468e-004	6.692548e-003	3.239657e-001	-2.000000e+000
7.288114947655405e-004	6.694506e-003	3.240450e-001	-2.000000e+000
7.288122922414918e-004	6.696856e-003	3.244123e-001	-2.000000e+000
7.288128874891839e-004	6.698602e-003	3.248223e-001	-2.000000e+000
7.288134349891331e-004	6.700202e-003	3.252391e-001	-2.000000e+000
7.288139960081632e-004	6.701838e-003	3.256374e-001	-2.000000e+000
7.288145529837236e-004	6.703458e-003	3.259689e-001	-2.000000e+000
7.288150737480613e-004	6.704968e-003	3.262044e-001	-2.000000e+000
7.288162813379571e-004	6.708457e-003	3.264492e-001	-2.000000e+000
7.288170030453528e-004	6.710533e-003	3.264416e-001	-2.000000e+000
